cp_id,cp_state,district_id,address_en,address2_en,address_tc,address2_tc,address_sc,address2_sc,lat,lgt,waste_type,legend,accessibilty_notes,contact_en,contact_tc,contact_sc,openhour_en,openhour_tc,openhour_sc
6696,Accepted,Southern,Hau Yuen,"51 Shouson Hill Road, Shouson Hill",厚園,壽臣山壽山村道51號,厚园,寿臣山寿山村道51号,22.246452,114.178424,"Beverage Cartons,Glass Bottles,Metals,Paper,Plastics","Private Collection Points (e.g. housing estates, shopping centres)",Note: For residents of the estate only,,,,,,
6697,Accepted,Central_Western,Barker Villa,"41 Barker Road, The Peak",柏架別墅,山頂白加道41號,柏架别墅,山顶白加道41号,22.270153,114.153660,"Beverage Cartons,Glass Bottles,Metals,Paper,Plastics","Private Collection Points (e.g. housing estates, shopping centres)",Note: For residents of the estate only,,,,,,
6698,Accepted,Southern,The Hazelton,"6 Shouson Hill Road, Wong Chuk Hang",榛園,黃竹坑壽山村道6號,榛园,黄竹坑寿山村道6号,22.247420,114.177164,"Metals,Paper,Plastics","Private Collection Points (e.g. housing estates, shopping centres)",Note: For residents of the estate only,,,,,,
6699,Accepted,Yuen_Long,Jazz Garden (Phase 1),,金爵花園(第一期),,金爵花园(第一期),,22.429506,114.092416,"Glass Bottles,Metals,Paper,Plastics","Private Collection Points (e.g. housing estates, shopping centres)",Note: For residents of the estate only,,,,,,
6700,Accepted,Yuen_Long,Jazz Garden (Phase 2),,金爵花園(第二期),,金爵花园(第二期),,22.424630,114.070913,"Metals,Paper,Plastics","Private Collection Points (e.g. housing estates, shopping centres)",Note: For residents of the estate only,,,,,,
6701,Accepted,Tuen_Mun,Marina Garden,"280 Wu Chui Road, Tuen Mun, New Territories",慧豐園,新界屯門湖翠路280號,慧丰园,新界屯门湖翠路280号,22.371854,113.971052,"Clothes,Fluorescent Lamp,Glass Bottles,Metals,Paper,Plastics,Rechargeable Batteries,Small Electrical and Electronic Equipment","Private Collection Points (e.g. housing estates, shopping centres)",Note: For residents of the estate only,,,,,,
6702,Accepted,Wong_Tai_Sin,Tsz On Court Block A On Yan House,,慈安苑A期安欣閣,,慈安苑A期安欣阁,,22.348305,114.201797,"Clothes,Fluorescent Lamp,Glass Bottles,Metals,Paper,Plastics,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)",Note: For residents of the estate only,,,,,,
6703,Accepted,Central_Western,King's Court,,龍庭,,龙庭,,22.264812,114.150861,"Glass Bottles,Metals,Paper,Plastics","Private Collection Points (e.g. housing estates, shopping centres)",Note: For residents of the estate only,,,,,,
6704,Accepted,Kwai_Tsing,Rambler Crest,"1 Tsing Yi Road, Tsing Yi",藍澄灣,青衣青衣路1號,蓝澄湾,青衣青衣路1号,22.342901,114.110363,"Beverage Cartons,Clothes,Fluorescent Lamp,Glass Bottles,Metals,Paper,Plastics,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)",Note: For residents of the estate only,,,,,,
6705,Accepted,Tsuen_Wan,Hanley Villa,,恆麗園,,恒丽园,,22.369436,114.091456,"Clothes,Fluorescent Lamp,Glass Bottles,Metals,Paper,Plastics,Rechargeable Batteries,Small Electrical and Electronic Equipment","Private Collection Points (e.g. housing estates, shopping centres)",Note: For residents of the estate only,,,,,,
6706,Accepted,Tuen_Mun,Siu Kwai Court,"2 Tin King Road, Tuen Mun, New Territories",兆畦苑,屯門北田景路2號,兆畦苑,屯门北田景路2号,22.405157,113.966544,"Clothes,Fluorescent Lamp,Glass Bottles,Metals,Paper,Plastics,Rechargeable Batteries,Small Electrical and Electronic Equipment","Private Collection Points (e.g. housing estates, shopping centres)",Note: For residents of the estate only,,,,,,
6707,Accepted,North,Miami Crescent,,邁爾豪園,,迈尔豪园,,22.477229,114.112798,"Metals,Paper,Plastics,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)",Note: For residents of the estate only,,,,,,
6708,Accepted,Sha_Tin,Shatin Park Stage I,,花園城第一期,,花园城第一期,,22.379469,114.197536,"Glass Bottles,Metals,Paper,Plastics","Private Collection Points (e.g. housing estates, shopping centres)",Note: For residents of the estate only,,,,,,
6709,Accepted,Tsuen_Wan,Ocean Pointe,"8 Sham Tsz Street, Tsuen Wan",縉皇居,深井深慈街8號,缙皇居,深井深慈街8号,22.365659,114.062750,"Beverage Cartons,Clothes,Fluorescent Lamp,Food Waste,Glass Bottles,Metals,Paper,Plastics,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)",Note: For residents of the estate only,,,,,,
6710,Accepted,Central_Western,The Merton,,泓都,,泓都,,22.283597,114.126274,"Clothes,Fluorescent Lamp,Glass Bottles,Metals,Paper,Plastics,Rechargeable Batteries,Small Electrical and Electronic Equipment","Private Collection Points (e.g. housing estates, shopping centres)",Note: For residents of the estate only,,,,,,
6711,Accepted,Yuen_Long,Fu Lam Garden,,富林花園,,富林花园,,22.438924,113.990441,"Metals,Paper,Plastics","Private Collection Points (e.g. housing estates, shopping centres)",Note: For residents of the estate only,,,,,,
6713,Accepted,Kowloon_City,Carlton Court,,嘉朗豪庭,,嘉朗豪庭,,22.309674,114.187441,"Metals,Paper,Plastics","Private Collection Points (e.g. housing estates, shopping centres)",Note: For residents of the estate only,,,,,,
6714,Accepted,Kowloon_City,Grandview Garden,,嘉景花園,,嘉景花园,,22.320423,114.188887,"Fluorescent Lamp,Glass Bottles,Metals,Paper,Plastics","Private Collection Points (e.g. housing estates, shopping centres)",Note: For residents of the estate only,,,,,,
6715,Accepted,Tuen_Mun,South Hillcrest,,倚嶺南庭,,倚岭南庭,,22.412576,113.983795,"Clothes,Glass Bottles,Metals,Paper,Plastics,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)",Note: For residents of the estate only,,,,,,
6716,Accepted,Southern,37 Repulse Bay Road,,淺水灣道37號,,浅水湾道37号,,22.246214,114.192001,"Fluorescent Lamp,Glass Bottles,Metals,Paper,Plastics,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)",Note: For residents of the estate only,,,,,,
6717,Accepted,North,Europa Garden,"48 Kwu Tung Road, Sheung Shui",歐意花園,上水古洞路48號,欧意花园,上水古洞路48号,22.502943,114.096962,"Fluorescent Lamp,Glass Bottles,Metals,Paper,Plastics,Rechargeable Batteries,Small Electrical and Electronic Equipment","Private Collection Points (e.g. housing estates, shopping centres)",Note: For residents of the estate only,,,,,,
6718,Accepted,Yau_Tsim_Mong,Paradise Square,"3 Kwong Wa Street, Mong Kok, Kowloon",百利逹廣場,九龍旺角廣華街3號,百利逹广场,九龙旺角广华街3号,22.316453,114.172901,"Beverage Cartons,Clothes,Fluorescent Lamp,Glass Bottles,Metals,Paper,Plastics,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)",Note: For residents of the estate only,,,,,,
6719,Accepted,Sham_Shui_Po,The Primrose,,The Primrose,,The Primrose,,22.332586,114.173402,"Clothes,Fluorescent Lamp,Glass Bottles,Metals,Paper,Plastics,Rechargeable Batteries,Small Electrical and Electronic Equipment","Private Collection Points (e.g. housing estates, shopping centres)",Note: For residents of the estate only,,,,,,
6720,Accepted,Kowloon_City,Vision Court,,青雲閣,,青云阁,,22.326457,114.180773,"Clothes,Fluorescent Lamp,Glass Bottles,Metals,Paper,Plastics,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)",Note: For residents of the estate only,,,,,,
6721,Accepted,Kowloon_City,Sunpeace Court,,日和閣,,日和阁,,22.326596,114.179175,"Metals,Paper,Plastics","Private Collection Points (e.g. housing estates, shopping centres)",Note: For residents of the estate only,,,,,,
6722,Accepted,Kowloon_City,Ming Court,,明苑,,明苑,,22.326701,114.177623,"Metals,Paper,Plastics","Private Collection Points (e.g. housing estates, shopping centres)",Note: For residents of the estate only,,,,,,
6723,Accepted,Tai_Po,Tai Po Centre,"8 On Pong Road, Tai Po, New Territories",大埔中心,大埔市中心安邦路9號,大埔中心,大埔市中心安邦路9号,22.451738,114.169749,"Clothes,Fluorescent Lamp,Glass Bottles,Metals,Paper,Plastics,Rechargeable Batteries,Small Electrical and Electronic Equipment","Private Collection Points (e.g. housing estates, shopping centres)",Note: For residents of the estate only,,,,,,
6724,Accepted,Yuen_Long,Greenery Place,,翠韻華庭,,翠韵华庭,,22.440151,114.020957,"Clothes,Fluorescent Lamp,Glass Bottles,Metals,Paper,Plastics,Rechargeable Batteries,Small Electrical and Electronic Equipment","Private Collection Points (e.g. housing estates, shopping centres)",Note: For residents of the estate only,,,,,,
6725,Accepted,Yuen_Long,Covent Garden,"88 Ma Tin Road, Yuen Long Town Centre",華翠豪園,元朗市中心馬田路88號,华翠豪园,元朗市中心马田路88号,22.440999,114.021002,"Beverage Cartons,Clothes,Fluorescent Lamp,Glass Bottles,Metals,Paper,Plastics,Rechargeable Batteries,Small Electrical and Electronic Equipment","Private Collection Points (e.g. housing estates, shopping centres)",Note: For residents of the estate only,,,,,,
6726,Accepted,Southern,Banoo Villa,,步雲軒,,步云轩,,22.218049,114.213694,"Metals,Paper,Plastics","Private Collection Points (e.g. housing estates, shopping centres)",Note: For residents of the estate only,,,,,,
6728,Accepted,Kowloon_City,Cherry Court,,昌麗閣,,昌丽阁,,22.327787,114.184274,"Glass Bottles,Metals,Paper,Plastics","Private Collection Points (e.g. housing estates, shopping centres)",Note: For residents of the estate only,,,,,,
6729,Accepted,Kowloon_City,Gallant Court,,麒麟閣,,麒麟阁,,22.325787,114.176734,"Metals,Paper,Plastics,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)",Note: For residents of the estate only,,,,,,
6730,Accepted,Kowloon_City,Belvedere Heights,,碧殿閣,,碧殿阁,,22.327007,114.187562,"Glass Bottles,Metals,Paper,Plastics","Private Collection Points (e.g. housing estates, shopping centres)",Note: For residents of the estate only,,,,,,
6731,Accepted,Central_Western,Skylight Tower,"64 Bonham Road, Sai Ying Pun, Hong Kong",嘉麗苑,西半山般咸道64號,嘉丽苑,西半山般咸道64号,22.284140,114.143388,"Beverage Cartons,Fluorescent Lamp,Glass Bottles,Metals,Paper,Plastics,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)",Note: For residents of the estate only,,,,,,
6732,Accepted,Kowloon_City,Oxford Heights,,博林軒,,博林轩,,22.328101,114.187748,"Metals,Paper,Plastics,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)",Note: For residents of the estate only,,,,,,
6733,Accepted,Kowloon_City,University Court,"169 Boundary Street, Kowloon",翰林苑,九龍界限街169號,翰林苑,九龙界限街169号,22.327447,114.184827,"Beverage Cartons,Fluorescent Lamp,Glass Bottles,Metals,Paper,Plastics,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)",Note: For residents of the estate only,,,,,,
6734,Accepted,Yau_Tsim_Mong,Bijou Apartments,,別樹華軒,,别树华轩,,22.323857,114.168803,"Metals,Paper,Plastics,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)",Note: For residents of the estate only,,,,,,
6735,Accepted,Yau_Tsim_Mong,Bijou Court,,別樹一居,,别树一居,,22.323917,114.169339,"Glass Bottles,Metals,Paper,Plastics,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)",Note: For residents of the estate only,,,,,,
6736,Accepted,Kowloon_City,Hunghom Gardens,,紅磡花園,,红磡花园,,22.309743,114.186741,"Glass Bottles,Metals,Paper,Plastics","Private Collection Points (e.g. housing estates, shopping centres)",Note: For residents of the estate only,,,,,,
6737,Accepted,Kowloon_City,1 Lion Rock Road,"1 Lion Rock Road, Kowloon City",獅子石道1號,九龍城獅子石道1號,狮子石道1号,九龙城狮子石道1号,22.327926,114.187922,"Clothes,Fluorescent Lamp,Metals,Paper,Plastics,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)",Note: For residents of the estate only,,,,,,
6738,Accepted,Kowloon_City,Eastbourne Court,,雅景樓,,雅景楼,,22.343705,114.176678,"Metals,Paper,Plastics","Private Collection Points (e.g. housing estates, shopping centres)",Note: For residents of the estate only,,,,,,
6739,Accepted,Kowloon_City,Hillville Terrace,"28 Tin Kong Road ,Ho Man Tin",曉暉華庭,何文田天光道28號,晓晖华庭,何文田天光道28号,22.319887,114.186634,"Glass Bottles,Metals,Paper,Plastics,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)",Note: For residents of the estate only,,,,,,
6740,Accepted,Central_Western,Greenview Gardens,"125 Robinson Road, Mid-Levels West",景翠園,西半山羅便臣道125號,景翠园,西半山罗便臣道125号,22.282415,114.141925,"Clothes,Fluorescent Lamp,Glass Bottles,Metals,Paper,Plastics,Small Electrical and Electronic Equipment","Private Collection Points (e.g. housing estates, shopping centres)",Note: For residents of the estate only,,,,,,
6741,Accepted,Kowloon_City,Cambridge Court,,冠華園,,冠华园,,22.319510,114.176549,"Metals,Paper,Plastics","Private Collection Points (e.g. housing estates, shopping centres)",Note: For residents of the estate only,,,,,,
6742,Accepted,Kowloon_City,Prince Park,,皇子花園,,皇子花园,,22.325624,114.175455,"Metals,Paper,Plastics","Private Collection Points (e.g. housing estates, shopping centres)",Note: For residents of the estate only,,,,,,
6743,Accepted,Eastern,The Harbourside,,莊士維港軒,,庄士维港轩,,22.291526,114.195453,"Clothes,Metals,Paper,Plastics","Private Collection Points (e.g. housing estates, shopping centres)",Note: For residents of the estate only,,,,,,
6744,Accepted,Central_Western,Reading Place,,莊士明德軒,,庄士明德轩,,22.284371,114.141793,"Clothes,Metals,Paper,Plastics","Private Collection Points (e.g. housing estates, shopping centres)",Note: For residents of the estate only,,,,,,
6745,Accepted,North,Glamour Garden,"2 Wai Hon Road, Fanling",華慧園,粉嶺維翰路2號,华慧园,粉岭维翰路2号,22.494656,114.131633,"Glass Bottles,Metals,Paper,Plastics","Private Collection Points (e.g. housing estates, shopping centres)",Note: For residents of the estate only,,,,,,
6746,Accepted,Kwun_Tong,Hing Tin Estate,,興田邨,,兴田邨,,22.312845,114.238607,"Clothes,Fluorescent Lamp,Glass Bottles,Metals,Paper,Plastics,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)",Note: For residents of the estate only,,,,,,
6747,Accepted,Kwun_Tong,Choi Ha Estate,"18 Choi Ha Road, Kowloon Bay, Kowloon",彩霞邨,九龍灣彩霞道18號,彩霞邨,九龙湾彩霞道18号,22.326200,114.217520,"Beverage Cartons,Clothes,Glass Bottles,Metals,Paper,Plastics","Private Collection Points (e.g. housing estates, shopping centres)",Note: For residents of the estate only,,,,,,
6748,Accepted,Kwun_Tong,Cheerful Court,,彩頤居,,彩颐居,,22.325559,114.216543,"Glass Bottles,Metals,Paper,Plastics","Private Collection Points (e.g. housing estates, shopping centres)",Note: For residents of the estate only,,,,,,
6749,Accepted,Kwun_Tong,Hyde Towers,,凱德大廈,,凯德大厦,,22.316545,114.220422,"Clothes,Metals,Paper,Plastics","Private Collection Points (e.g. housing estates, shopping centres)",Note: For residents of the estate only,,,,,,
6750,Accepted,Wan_Chai,Island Apartment,,寰海軒,,寰海轩,,22.275935,114.173151,"Metals,Paper,Plastics","Private Collection Points (e.g. housing estates, shopping centres)",Note: For residents of the estate only,,,,,,
6751,Accepted,Eastern,Tai On Building,,太安樓,,太安楼,,22.282783,114.221996,"Clothes,Metals,Paper,Plastics","Private Collection Points (e.g. housing estates, shopping centres)",Note: For residents of the estate only,,,,,,
6752,Accepted,Kowloon_City,Whampoa Garden Site 2,,黃埔花園第二期,,黄埔花园第二期,,22.304532,114.188803,"Clothes,Fluorescent Lamp,Glass Bottles,Metals,Paper,Plastics,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)",Note: For residents of the estate only,,,,,,
